Store_Avg_Sales,Store_Size_Tier_Enc,Week,Month,Year,Is_EndOfYear,Holiday_Flag,Temperature,CPI,Unemployment
-0.034159492930900565,1,6,2,2010,0,1,-1.5747918943553636,-0.8975060689899983,0.03242833377277632
0.5116519662286834,1,6,2,2010,0,1,-0.5405366064132734,-1.1273073969039962,3.061500767806416
0.9579011416530114,2,6,2,2010,0,1,-0.9232058209078126,1.0965535271756723,-0.5125066930105062
-1.191930361324644,0,6,2,2010,0,1,-0.5373913799927702,1.1430741594763225,-0.4545009137923638
0.6343900705580522,2,6,2,2010,0,1,-2.067019829164093,-0.9960944078349623,-1.2399736672417052
1.577114680345175,2,6,2,2010,0,1,-0.43097788609908316,-1.1273073969039962,0.8210940658946767
-1.1255585835694173,0,6,2,2010,0,1,-1.069983053864622,1.0482981197188694,0.05424702136859156
0.573135801532393,2,6,2,2010,0,1,-1.6901168631071428,-0.9960944078349623,0.05531134759277801
-1.376855708149767,0,6,2,2010,0,1,-1.311641283839941,-1.1273073969039962,-0.05484641661048369
-0.23540340052032,1,6,2,2010,0,1,-1.4872497589846951,-0.8975060689899983,0.5534160205118726
-0.48283908635581385,1,7,2,2010,0,0,-1.4107159160857872,0.304297267846637,0.4097319802467494
-0.9389381283506959,0,7,2,2010,0,0,-1.374545812250002,-0.9947955903141248,0.9802108364104983
0.409163668762588,1,7,2,2010,0,0,-1.784997860125652,0.49760559224905526,-0.3624366954002662
1.3473198337634127,2,7,2,2010,0,0,-1.3493840008859777,-0.8961019945390217,0.007948830616496361
-0.9075748471041216,0,7,2,2010,0,0,0.0020149511235050604,-1.1265333818686258,0.8210940658946767
-0.5381791422292902,1,7,2,2010,0,0,-0.966190581988021,1.049513933409384,0.05424702136859156
-1.2459385906379226,0,7,2,2010,0,0,-0.6563857795684696,1.0263133278962289,0.17664453714999323
-0.2837710107424666,1,7,2,2010,0,0,-1.736246850607854,-1.1265333818686258,-0.8908746657086648
0.06984690069365158,1,7,2,2010,0,0,-1.4295872746088056,-0.9947955903141248,0.5214862337862893
1.577114680345175,2,7,2,2010,0,0,0.0020149511235050604,-1.1265333818686258,0.8210940658946767
-0.9763164935158085,0,7,2,2010,0,0,-1.9422591811508052,0.49760559224905526,-0.6295825776709775
-1.376855708149767,0,7,2,2010,0,0,-1.1784933653719776,-1.1265333818686258,-0.05484641661048369
-0.9769592987077368,0,7,2,2010,0,0,-0.6563857795684696,1.0263133278962289,0.17664453714999323
1.9384129158557557,2,7,2,2010,0,0,-1.1391780351156893,-1.1265333818686258,0.21336379188441318
0.6455589321870862,2,7,2,2010,0,0,-0.966190581988021,1.049513933409384,0.05424702136859156
0.5724470756586781,2,7,2,2010,0,0,-0.5179958170663348,1.1442365688204934,-0.4545009137923638
-0.07023490707221185,1,7,2,2010,0,0,-0.175690341634918,-1.1265333818686258,3.061500767806416
1.8019984234725068,2,7,2,2010,0,0,-1.4107159160857872,0.304297267846637,0.4097319802467494
-1.2233312978149107,0,7,2,2010,0,0,-0.175690341634918,-1.1265333818686258,3.061500767806416
-0.6294758300313095,1,7,2,2010,0,0,-1.7834252469154004,0.8816281735194723,-0.01865932498815651
-0.7652654590723796,0,7,2,2010,0,0,-0.4933582101057271,0.851105344425749,0.6912462665439727
-0.8812789017076371,0,7,2,2010,0,0,-1.6198734730492408,0.49760559224905526,0.42143956871279564
0.573135801532393,2,7,2,2010,0,0,-1.4222484129609652,-0.9947955903141248,0.05531134759277801
0.7363931897707003,2,7,2,2010,0,0,-1.5522511050084251,-0.9947955903141248,0.06808326228301075
-0.08150143081591646,1,7,2,2010,0,0,-1.8641527250416452,-0.9947955903141248,0.14152177175185157
-0.23540340052032,1,7,2,2010,0,0,-1.3493840008859777,-0.8961019945390217,0.5534160205118726
0.9403924192566392,2,7,2,2010,0,0,-0.9567549027265119,1.0583806943061178,-0.06176453706769328
0.7468814399824394,2,7,2,2010,0,0,-0.7455005281493894,1.0263133278962289,0.17664453714999323
0.6343900705580522,2,7,2,2010,0,0,-1.6502773284474372,-0.9947955903141248,-1.2399736672417052
-1.191930361324644,0,7,2,2010,0,0,-0.5824729586866474,1.1442365688204934,-0.4545009137923638
-0.9305589082924309,0,7,2,2010,0,0,-0.7926789244569353,1.150184090598343,-0.9616523596170404
-0.25570883086971885,1,7,2,2010,0,0,-1.0002638682101375,1.1454377928498296,-1.023383280619834
-1.1255585835694173,0,7,2,2010,0,0,-0.966190581988021,1.049513933409384,0.05424702136859156
0.22127507692775497,1,7,2,2010,0,0,-1.5213230452068116,0.49760559224905526,0.42143956871279564
-1.4562002121550588,0,7,2,2010,0,0,0.20855148606987273,-1.1265333818686258,1.007351155127244
0.5116519662286834,1,7,2,2010,0,0,-0.175690341634918,-1.1265333818686258,3.061500767806416
-0.7837888727676563,0,7,2,2010,0,0,-1.6062441585603944,-0.9947955903141248,0.06808326228301075
-1.3486181105998394,0,7,2,2010,0,0,-0.8933261699130334,1.0727637648517863,-0.88129572969099
-0.034159492930900565,1,7,2,2010,0,0,-1.374545812250002,-0.8961019945390217,0.03242833377277632
1.6258211757285925,2,7,2,2010,0,0,-0.9693358084085242,1.049513933409384,0.05424702136859156
-0.1483451814265229,1,7,2,2010,0,0,-1.0390549940630087,-1.1265333818686258,0.6912462665439727
0.9579011416530114,2,7,2,2010,0,0,-0.7654202954792423,1.0977421489340717,-0.5125066930105062
1.7698846401364374,2,7,2,2010,0,0,-1.1784933653719776,-1.1265333818686258,0.04998971647184763
-0.1532543914646637,1,7,2,2010,0,0,-1.590518026457879,-0.9947955903141248,-1.2399736672417052
1.9623971257156043,2,7,2,2010,0,0,-1.7168512876814188,0.8816281735194723,-0.01865932498815651
-1.376855708149767,0,8,2,2010,0,0,-1.478338284126603,-1.1258631854187058,-0.05484641661048369
-1.191930361324644,0,8,2,2010,0,0,-0.3214191657848933,1.1449486757476417,-0.4545009137923638
-0.9305589082924309,0,8,2,2010,0,0,-0.7523151853938128,1.150891065367292,-0.9616523596170404
-1.2459385906379226,0,8,2,2010,0,0,-0.3832752853881202,1.0271404044466828,0.17664453714999323
1.8019984234725068,2,8,2,2010,0,0,-1.220953922048769,0.30539761442186675,0.4097319802467494
1.577114680345175,2,8,2,2010,0,0,-0.2836764487388563,-1.1258631854187058,0.8210940658946767
0.5724470756586781,2,8,2,2010,0,0,-0.2826280399320221,1.1449486757476417,-0.4545009137923638
-0.9769592987077368,0,8,2,2010,0,0,-0.3832752853881202,1.0271404044466828,0.17664453714999323
-0.6294758300313095,1,8,2,2010,0,0,-1.5213230452068116,0.8824269059154517,-0.01865932498815651
-0.7652654590723796,0,8,2,2010,0,0,-0.4933582101057271,0.8519274383233646,0.6912462665439727
-0.7837888727676563,0,8,2,2010,0,0,-1.484104532564192,-0.9935325277738901,0.06808326228301075
-0.034159492930900565,1,8,2,2010,0,0,-1.163815642076297,-0.894716724253823,0.03242833377277632
-0.5381791422292902,1,8,2,2010,0,0,-0.6747329336880704,1.0503077759489576,0.05424702136859156
0.22127507692775497,1,8,2,2010,0,0,-1.6534225548679402,0.49935074513946787,0.42143956871279564
-0.08150143081591646,1,8,2,2010,0,0,-1.6177766554355721,-0.9935325277738901,0.14152177175185157
-1.4562002121550588,0,8,2,2010,0,0,-0.08814820626424935,-1.1258631854187058,1.007351155127244
1.9384129158557557,2,8,2,2010,0,0,-0.8817936730378556,-1.1258631854187058,0.21336379188441318
-1.2233312978149107,0,8,2,2010,0,0,-0.4168243672068196,-1.1258631854187058,3.061500767806416
0.6455589321870862,2,8,2,2010,0,0,-0.6747329336880704,1.0503077759489576,0.05424702136859156
-0.1532543914646637,1,8,2,2010,0,0,-1.303254013385266,-0.9935325277738901,-1.2399736672417052
1.7698846401364374,2,8,2,2010,0,0,-1.478338284126603,-1.1258631854187058,0.04998971647184763
-0.1483451814265229,1,8,2,2010,0,0,-1.0956690696320637,-1.1258631854187058,0.6912462665439727
-1.3486181105998394,0,8,2,2010,0,0,-0.6018685216130828,1.0735375453183986,-0.88129572969099
-0.25570883086971885,1,8,2,2010,0,0,-1.0626441922167817,1.1461488635501593,-1.023383280619834
0.7468814399824394,2,8,2,2010,0,0,-0.43988936095717524,1.0271404044466828,0.17664453714999323
0.9579011416530114,2,8,2,2010,0,0,-0.5809003454763958,1.0984943774294622,-0.5125066930105062
0.7363931897707003,2,8,2,2010,0,0,-1.459991130007002,-0.9935325277738901,0.06808326228301075
0.573135801532393,2,8,2,2010,0,0,-1.2686565227597324,-0.9935325277738901,0.05531134759277801
0.6343900705580522,2,8,2,2010,0,0,-1.3368030952039653,-0.9935325277738901,-1.2399736672417052
0.5116519662286834,1,8,2,2010,0,0,-0.4168243672068196,-1.1258631854187058,3.061500767806416
-0.07023490707221185,1,8,2,2010,0,0,-0.4168243672068196,-1.1258631854187058,3.061500767806416
-0.23540340052032,1,8,2,2010,0,0,-1.1627672332694625,-0.894716724253823,0.5534160205118726
-1.1255585835694173,0,8,2,2010,0,0,-0.6747329336880704,1.0503077759489576,0.05424702136859156
-0.2837710107424666,1,8,2,2010,0,0,-2.230047398626835,-1.1258631854187058,-0.8908746657086648
-0.8812789017076371,0,8,2,2010,0,0,-1.744109916659112,0.49935074513946787,0.42143956871279564
-0.9075748471041216,0,8,2,2010,0,0,-0.2836764487388563,-1.1258631854187058,0.8210940658946767
-0.9763164935158085,0,8,2,2010,0,0,-2.100044706579375,0.49935074513946787,-0.6295825776709775
0.409163668762588,1,8,2,2010,0,0,-1.905040668508185,0.49935074513946787,-0.3624366954002662
1.9623971257156043,2,8,2,2010,0,0,-1.3556744537269836,0.8824269059154517,-0.01865932498815651
0.9403924192566392,2,8,2,2010,0,0,-0.605537952437003,1.059166886295447,-0.06176453706769328
1.3473198337634127,2,8,2,2010,0,0,-1.1627672332694625,-0.894716724253823,0.007948830616496361
0.06984690069365158,1,8,2,2010,0,0,-1.1931710886676588,-0.9935325277738901,0.5214862337862893
-0.9389381283506959,0,8,2,2010,0,0,-1.163815642076297,-0.9935325277738901,0.9802108364104983
-0.48283908635581385,1,8,2,2010,0,0,-1.220953922048769,0.30539761442186675,0.4097319802467494
1.6258211757285925,2,8,2,2010,0,0,-0.6333207858181135,1.0503077759489576,0.05424702136859156
1.8019984234725068,2,9,3,2010,0,0,-1.1035321356833214,0.30649796099709653,0.4097319802467494
0.573135801532393,2,9,3,2010,0,0,-1.1245003118200088,-0.9922694652336554,0.05531134759277801
0.9403924192566392,2,9,3,2010,0,0,-0.6123526096814265,1.0599530782847773,-0.06176453706769328
-0.9305589082924309,0,9,3,2010,0,0,-0.5111811598219113,1.151598040136241,-0.9616523596170404
-0.034159492930900565,1,9,3,2010,0,0,-1.119782472189254,-0.8933314513909456,0.03242833377277632
0.6343900705580522,2,9,3,2010,0,0,-1.312165488243358,-0.9922694652336554,-1.2399736672417052
0.5116519662286834,1,9,3,2010,0,0,-0.23125600839713853,-1.1251929889687855,3.061500767806416
1.6258211757285925,2,9,3,2010,0,0,-0.5772309146524756,1.0511016210662092,0.05424702136859156
0.6455589321870862,2,9,3,2010,0,0,-0.5017454805604021,1.0511016210662092,0.05424702136859156
-1.2233312978149107,0,9,3,2010,0,0,-0.23125600839713853,-1.1251929889687855,3.061500767806416
1.9623971257156043,2,9,3,2010,0,0,-1.3855541047217628,0.8832256383114303,-0.01865932498815651
-0.6294758300313095,1,9,3,2010,0,0,-1.5061211175077136,0.8832256383114303,-0.01865932498815651
-0.5381791422292902,1,9,3,2010,0,0,-0.5017454805604021,1.0511016210662092,0.05424702136859156
-0.23540340052032,1,9,3,2010,0,0,-1.0542569217621067,-0.8933314513909456,0.5534160205118726
-1.191930361324644,0,9,3,2010,0,0,-0.26952292984659265,1.14566078267479,-0.4545009137923638
-0.9769592987077368,0,9,3,2010,0,0,-0.35916188283093003,1.0279674809971358,0.17664453714999323
-0.2837710107424666,1,9,3,2010,0,0,-1.3944655795798548,-1.1251929889687855,-0.8908746657086648
-0.8812789017076371,0,9,3,2010,0,0,-1.170106094917303,0.5010959006075589,0.42143956871279564
1.577114680345175,2,9,3,2010,0,0,-0.11855206166244553,-1.1251929889687855,0.8210940658946767
-1.1255585835694173,0,9,3,2010,0,0,-0.5017454805604021,1.0511016210662092,0.05424702136859156
-0.07023490707221185,1,9,3,2010,0,0,-0.23125600839713853,-1.1251929889687855,3.061500767806416
1.9384129158557557,2,9,3,2010,0,0,-0.7701381351099967,-1.1251929889687855,0.21336379188441318
0.7468814399824394,2,9,3,2010,0,0,-0.38013005896761703,1.0279674809971358,0.17664453714999323
-0.9763164935158085,0,9,3,2010,0,0,-1.5863243912305416,0.5010959006075589,-0.6295825776709775
0.06984690069365158,1,9,3,2010,0,0,-1.1014353180696526,-0.9922694652336554,0.5214862337862893
-0.9075748471041216,0,9,3,2010,0,0,-0.11855206166244553,-1.1251929889687855,0.8210940658946767
0.5724470756586781,2,9,3,2010,0,0,-0.2212961247322123,1.14566078267479,-0.4545009137923638
-1.2459385906379226,0,9,3,2010,0,0,-0.35916188283093003,1.0279674809971358,0.17664453714999323
1.7698846401364374,2,9,3,2010,0,0,-0.9190121856804752,-1.1251929889687855,0.04998971647184763
-0.7652654590723796,0,9,3,2010,0,0,-0.27738599589785023,0.8527495347986594,0.6912462665439727
-0.9389381283506959,0,9,3,2010,0,0,-1.119782472189254,-0.9922694652336554,0.9802108364104983
-1.376855708149767,0,9,3,2010,0,0,-0.9190121856804752,-1.1251929889687855,-0.05484641661048369
-0.7837888727676563,0,9,3,2010,0,0,-1.3834572871080941,-0.9922694652336554,0.06808326228301075
-0.1532543914646637,1,9,3,2010,0,0,-1.226720170486358,-0.9922694652336554,-1.2399736672417052
1.3473198337634127,2,9,3,2010,0,0,-1.0542569217621067,-0.8933314513909456,0.007948830616496361
-1.3486181105998394,0,9,3,2010,0,0,-0.4870677572647211,1.0743113257850117,-0.88129572969099
0.409163668762588,1,9,3,2010,0,0,-1.3467629788688915,0.5010959006075589,-0.3624366954002662
-0.25570883086971885,1,9,3,2010,0,0,-0.6574341883753037,1.1468599342504888,-1.023383280619834
-0.48283908635581385,1,9,3,2010,0,0,-1.1035321356833214,0.30649796099709653,0.4097319802467494
0.22127507692775497,1,9,3,2010,0,0,-1.0726040758817081,0.5010959006075589,0.42143956871279564
-1.4562002121550588,0,9,3,2010,0,0,0.05181436944813703,-1.1251929889687855,1.007351155127244
0.9579011416530114,2,9,3,2010,0,0,-0.4482766314118499,1.0992466033471742,-0.5125066930105062
-0.08150143081591646,1,9,3,2010,0,0,-1.5506784917981735,-0.9922694652336554,0.14152177175185157
-0.1483451814265229,1,9,3,2010,0,0,-0.8141713049970397,-1.1251929889687855,0.6912462665439727
0.7363931897707003,2,9,3,2010,0,0,-1.324222189521953,-0.9922694652336554,0.06808326228301075
-0.1532543914646637,1,10,3,2010,0,0,-1.2099456295770084,-0.9910064026934216,-1.2399736672417052
0.9579011416530114,2,10,3,2010,0,0,0.03346721532853576,1.0999988318425646,-0.5125066930105062
-1.191930361324644,0,10,3,2010,0,0,0.2567782911842531,1.1463728921796168,-0.4545009137923638
1.577114680345175,2,10,3,2010,0,0,-0.3067414424892123,-1.1245227925188648,0.8210940658946767
0.06984690069365158,1,10,3,2010,0,0,-0.8278006194858862,-0.9910064026934216,0.5214862337862893
-1.2233312978149107,0,10,3,2010,0,0,-0.4231148200478256,-1.1245227925188648,3.061500767806416
-0.8812789017076371,0,10,3,2010,0,0,-1.6214460862594924,0.5028410560756508,0.42143956871279564
1.9623971257156043,2,10,3,2010,0,0,-0.75283938979723,0.8840243681297312,-0.01865932498815651
-0.9305589082924309,0,10,3,2010,0,0,-0.12693933211712055,1.1523050174828684,-0.9616523596170404
1.9384129158557557,2,10,3,2010,0,0,-0.4482766314118499,-1.1245227925188648,0.21336379188441318
1.3473198337634127,2,10,3,2010,0,0,-0.6396112386591198,-0.8919461785280682,0.007948830616496361
0.6455589321870862,2,10,3,2010,0,0,-0.05669594205921864,1.0518954636057831,0.05424702136859156
-0.9763164935158085,0,10,3,2010,0,0,-1.5485816741845049,0.5028410560756508,-0.6295825776709775
-0.9075748471041216,0,10,3,2010,0,0,-0.3067414424892123,-1.1245227925188648,0.8210940658946767
-0.7652654590723796,0,10,3,2010,0,0,-0.2364980524313104,0.8535716312739543,0.6912462665439727
-0.7837888727676563,0,10,3,2010,0,0,-0.880221059827604,-0.9910064026934216,0.06808326228301075
0.409163668762588,1,10,3,2010,0,0,-1.2990603781579286,0.5028410560756508,-0.3624366954002662
-1.3486181105998394,0,10,3,2010,0,0,0.01669267441918608,1.0750851088293032,-0.88129572969099
0.22127507692775497,1,10,3,2010,0,0,-0.9593759247435976,0.5028410560756508,0.42143956871279564
-0.08150143081591646,1,10,3,2010,0,0,-1.4196273909438792,-0.9910064026934216,0.14152177175185157
0.7468814399824394,2,10,3,2010,0,0,0.19387376277419208,1.0287945575475896,0.17664453714999323
0.7363931897707003,2,10,3,2010,0,0,-1.002360685823806,-0.9910064026934216,0.06808326228301075
0.5116519662286834,1,10,3,2010,0,0,-0.4231148200478256,-1.1245227925188648,3.061500767806416
-1.1255585835694173,0,10,3,2010,0,0,-0.05669594205921864,1.0518954636057831,0.05424702136859156
-0.5381791422292902,1,10,3,2010,0,0,-0.05669594205921864,1.0518954636057831,0.05424702136859156
-0.9769592987077368,0,10,3,2010,0,0,0.19806739800152942,1.0287945575475896,0.17664453714999323
-0.2837710107424666,1,10,3,2010,0,0,-1.4924918030188667,-1.1245227925188648,-0.8908746657086648
-0.25570883086971885,1,10,3,2010,0,0,-0.44146197416742683,1.1475710049508185,-1.023383280619834
-1.376855708149767,0,10,3,2010,0,0,-1.07784611991588,-1.1245227925188648,-0.05484641661048369
-0.9389381283506959,0,10,3,2010,0,0,-0.7732833615304999,-0.9910064026934216,0.9802108364104983
0.6343900705580522,2,10,3,2010,0,0,-1.1590978024455423,-0.9910064026934216,-1.2399736672417052
-0.034159492930900565,1,10,3,2010,0,0,-0.7732833615304999,-0.8919461785280682,0.03242833377277632
-0.6294758300313095,1,10,3,2010,0,0,-0.9504644498855058,0.8840243681297312,-0.01865932498815651
-1.4562002121550588,0,10,3,2010,0,0,-0.13480239816837813,-1.1245227925188648,1.007351155127244
1.8019984234725068,2,10,3,2010,0,0,-0.6490469179206291,0.30759830757232626,0.4097319802467494
-0.07023490707221185,1,10,3,2010,0,0,-0.4231148200478256,-1.1245227925188648,3.061500767806416
1.7698846401364374,2,10,3,2010,0,0,-1.07784611991588,-1.1245227925188648,0.04998971647184763
-0.23540340052032,1,10,3,2010,0,0,-0.6396112386591198,-0.8919461785280682,0.5534160205118726
-0.1483451814265229,1,10,3,2010,0,0,-0.8346152767303097,-1.1245227925188648,0.6912462665439727
-0.48283908635581385,1,10,3,2010,0,0,-0.6490469179206291,0.30759830757232626,0.4097319802467494
1.6258211757285925,2,10,3,2010,0,0,-0.032582539502028454,1.0518954636057831,0.05424702136859156
0.573135801532393,2,10,3,2010,0,0,-0.8319942547132235,-0.9910064026934216,0.05531134759277801
0.5724470756586781,2,10,3,2010,0,0,0.310247140332805,1.1463728921796168,-0.4545009137923638
0.9403924192566392,2,10,3,2010,0,0,-0.02052583822343354,1.0607392702741065,-0.06176453706769328
-1.2459385906379226,0,10,3,2010,0,0,0.19806739800152942,1.0287945575475896,0.17664453714999323
0.22127507692775497,1,11,3,2010,0,0,-0.8257038018722176,0.5027651305509105,0.42143956871279564
-0.034159492930900565,1,11,3,2010,0,0,-0.6369902166420337,-0.8908835717460049,0.03242833377277632
-0.25570883086971885,1,11,3,2010,0,0,-0.5725130750217211,1.1431180779652217,-1.023383280619834
